28.50,40.75,57.71,0,6,2.76,-0.11,-0.87,-0.11,1.23,1.59,0.87,1.85,0.90,1.54,1.29,-1.48,-0.47,1.31,2.45,-2.04,-2.28,-1.22,-1.33,1.14,-0.47,-1.81,0.00,0.00,0.16,0.54,-0.00,0.00,0.97,-0.26,0.00,-0.00,-0.17,0.00,31.34,49.25,0,11,4.24,-1.34,-1.34,-1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,-3.20,-1.01,1.01,1.01,-1.01,-1.01,-1.01,-1.01,1.01,-1.01,-1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.50,45.98,48.47,0,8,3.52,-1.94,-0.53,0.04,1.74,1.26,2.25,1.11,1.15,2.28,1.11,-0.59,0.19,0.19,0.24,0.05,-0.19,-3.07,-1.26,-0.19,0.19,-1.31,0.00,0.00,0.06,-0.00,0.00,0.18,-0.00,0.21,0.00,0.00,0.00,2.50,50.28,55.85,0,9,4.85,-1.72,-1.54,0.59,1.54,1.54,1.54,1.54,1.54,1.54,1.54,-3.91,1.24,1.24,1.24,1.24,-0.99,-1.69,-1.24,-1.24,1.24,-1.27,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00
37.00,51.02,38.42,0,0,3.87,-3.06,-1.70,-1.23,1.30,0.23,1.23,1.23,1.61,2.32,2.94,-1.26,0.40,2.64,0.40,-0.15,-1.93,-1.30,-0.83,-3.61,-0.92,-2.08,-0.08,0.25,-1.42,-0.73,-0.02,-0.02,1.18,0.57,-0.02,-0.41,0.02,7.50,44.77,41.36,0,0,5.34,-2.93,-2.04,-1.69,1.69,1.03,1.69,1.34,1.69,1.69,1.69,-3.79,1.20,2.20,1.20,-0.11,-1.20,-1.20,-1.20,-2.69,-1.20,-1.20,-1.27,0.60,-0.40,-0.40,-0.40,-0.22,0.97,0.65,-0.40,-0.26,0.40
17.00,57.18,41.60,7,9,1.19,-0.38,-0.20,0.38,1.53,2.57,1.31,0.38,1.76,0.74,0.38,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-2.44,-2.07,-0.84,-0.72,0.00,-0.15,0.00,-0.00,0.00,-0.00,0.98,0.00,0.00,0.00,0.00,6.00,53.44,32.77,8,10,3.70,-1.17,-1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.40,-2.02,-0.00,-1.27,0.00,-0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00
21.00,39.43,46.75,0,8,3.70,-0.13,0.60,-0.49,1.17,1.17,1.48,1.17,1.25,1.89,1.61,-0.93,0.12,0.30,-0.30,-0.30,-1.17,-0.30,0.30,-1.21,-1.20,-1.19,0.00,-0.75,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.46,-0.00,2.00,40.05,45.00,0,10,4.89,-1.54,1.26,-1.54,1.36,1.54,1.54,1.54,1.54,1.54,1.54,-2.57,0.81,0.81,-0.81,-0.44,-0.81,-0.65,0.81,-0.89,-0.81,-1.31,0.00,-0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.50,44.13,47.62,0,6,1.56,-0.17,0.14,0.49,-0.49,2.48,0.49,1.65,4.00,0.13,0.97,-0.70,0.22,-0.22,0.22,-1.43,-1.97,-0.22,-0.42,0.23,-0.22,-0.22,-0.00,0.44,-0.11,0.18,-0.63,-0.00,-0.00,0.00,-0.00,-0.00,-0.70,0.00,39.15,46.84,0,11,3.79,-1.20,1.20,1.20,-1.20,1.20,1.20,1.20,1.20,1.20,1.20,-2.40,0.76,-0.76,0.76,-0.76,-0.76,-0.76,-0.76,0.76,-0.76,-0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.00,47.20,38.24,0,7,1.93,0.61,0.61,-0.11,0.61,0.61,2.78,0.61,0.79,1.75,1.01,-0.92,0.38,-0.85,-0.29,-0.29,-0.29,0.04,-0.56,-1.72,-0.29,-0.29,0.00,1.04,0.00,-0.00,0.00,-0.00,-1.46,1.02,-0.21,0.00,0.00,6.00,44.93,36.05,0,7,3.16,1.00,1.00,-1.00,1.00,0.66,1.70,1.00,1.00,1.00,1.00,-1.92,1.25,-0.61,-0.61,-0.61,-0.61,0.61,-0.61,-0.86,-0.61,-0.61,0.00,1.08,0.00,0.00,0.00,0.00,-1.53,1.20,-0.26,0.00,0.00
21.50,57.67,64.32,0,9,1.98,0.10,-0.63,-0.63,2.45,1.10,4.18,1.94,0.63,0.97,0.86,-0.59,-0.19,-0.66,0.19,-0.81,-0.27,-2.78,0.19,-0.46,-0.83,-0.19,-0.00,0.00,0.00,0.00,-0.92,-0.00,0.00,-0.00,-0.00,0.00,0.03,2.50,49.15,55.88,0,9,4.55,0.38,-1.44,-1.44,1.44,1.44,2.41,1.44,1.44,1.44,1.44,-2.40,-0.37,-0.76,0.76,-0.76,-0.76,-0.76,0.76,-0.76,-0.76,-0.76,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.08
30.50,56.67,45.04,0,0,3.04,-0.96,-0.96,0.96,1.18,0.89,-0.22,1.71,0.59,2.01,2.98,-2.21,0.34,0.70,0.89,-1.53,0.70,-0.70,-2.46,-0.67,-0.63,-1.19,-1.81,0.57,-0.57,-0.57,0.13,-0.87,-0.08,0.22,1.13,-0.58,0.41,1.00,61.25,46.88,0,0,4.52,-1.43,-1.43,1.43,1.43,1.43,-1.43,1.43,1.43,1.43,1.76,-3.92,1.24,1.24,1.24,-1.24,1.24,-1.24,-1.57,-1.24,-1.24,-1.24,-2.73,0.86,-0.86,-0.86,0.86,-0.86,-0.86,0.86,1.21,-0.86,0.86
13.50,64.47,52.60,0,0,1.64,0.52,0.52,0.52,1.83,1.46,0.52,0.52,1.32,0.52,0.52,-0.17,-1.30,-0.05,-0.05,-0.05,-0.05,-1.11,-0.05,-0.05,-2.01,-0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.15,0.00,1.50,61.75,60.15,0,0,2.73,0.86,0.86,0.86,1.54,0.86,0.86,0.86,0.86,0.86,0.86,-1.64,-0.52,-0.52,-0.52,-0.52,-0.52,-1.34,-0.52,-0.52,-0.52,-0.52,0.81,0.26,0.26,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26
16.00,52.31,44.57,0,8,2.03,0.64,0.22,0.46,0.70,0.65,1.42,0.64,0.64,1.61,0.64,-0.84,-0.27,-0.27,-0.27,-0.27,-0.05,-0.27,-0.27,-3.67,-0.87,-0.27,-0.00,-0.00,-0.00,0.49,0.00,0.00,-0.00,-0.62,-0.00,-0.00,0.00,0.50,43.75,45.21,0,9,2.64,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,-1.87,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.94,-0.59,-0.59,0.00,0.00,0.00,0.00,0.00,0.02,0.00,-0.13,0.00,0.00,0.00
12.50,65.15,37.90,7,11,0.80,0.25,0.25,0.25,0.25,2.24,0.37,1.38,0.25,0.95,0.25,-0.00,0.00,-0.00,-0.00,-0.97,-3.50,-0.00,-0.00,-0.53,-1.04,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,5.50,59.55,51.08,7,11,2.36,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.00,0.00,0.00,0.00,-0.73,-2.66,0.00,0.00,-1.30,-0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.50,50.07,54.51,0,11,0.74,-0.23,0.23,0.23,0.23,1.83,1.63,1.66,0.23,1.35,1.67,-1.32,0.03,-0.44,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,4.50,40.32,47.84,0,11,3.83,-1.80,1.21,-0.82,1.21,1.52,1.21,1.21,0.25,1.21,1.21,-2.06,0.65,-0.68,-0.08,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.00,53.48,56.10,0,6,2.50,0.83,-0.29,-0.43,2.36,2.44,0.07,0.59,0.79,0.79,0.79,-0.45,0.63,0.14,0.14,-0.68,-3.15,-2.27,-0.14,-0.61,-0.46,0.14,0.00,-0.00,-0.32,-0.08,1.36,0.00,0.43,-0.00,-0.28,0.00,0.00,1.00,42.81,42.04,0,10,3.68,1.16,-1.16,-1.16,1.16,1.33,1.11,1.16,1.16,1.16,1.16,-3.57,1.13,1.13,1.13,-1.13,-1.25,-1.20,-1.13,-1.13,-1.13,1.13,0.00,0.00,-0.00,-0.00,0.58,0.00,0.00,0.00,-0.00,0.00,0.00
