20.50,28.10,41.77,0,10,3.99,1.67,1.26,1.46,1.26,1.26,1.26,1.26,1.26,1.26,1.26,-0.84,-1.20,0.07,0.27,-1.20,-1.49,-0.27,-0.27,0.30,-0.27,-1.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.76,-0.00,0.00,0.00,-0.00,0.00,26.57,40.04,0,11,4.27,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,-2.76,-0.87,0.87,0.87,-0.87,-0.87,-0.87,-0.87,0.87,-0.87,-0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23.00,36.30,40.01,0,8,4.92,1.17,1.56,1.78,1.88,1.60,2.09,1.56,1.56,2.46,1.56,-0.34,-0.11,-0.11,-0.11,0.11,-0.11,-2.15,-0.74,-0.11,0.11,-1.15,0.00,0.00,0.48,-0.00,0.00,0.05,-0.00,0.10,0.00,0.00,0.00,2.00,34.95,35.81,0,9,5.59,1.48,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.82,1.77,-1.54,-0.48,-0.49,-0.28,0.49,-0.49,-1.22,-0.49,-0.49,0.49,-0.49,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00
27.00,40.90,34.13,0,5,3.60,-0.01,1.14,1.58,1.36,0.82,1.14,1.14,2.09,2.37,2.70,-1.14,-0.36,1.05,-0.36,0.36,-1.29,-0.70,-0.42,-2.91,-0.36,-1.03,-0.00,0.00,-0.85,-0.40,-0.18,-0.00,0.49,0.39,0.00,-0.04,0.00,12.00,46.45,36.97,0,5,4.88,-1.54,1.12,1.54,1.54,0.79,1.53,1.54,1.54,2.51,2.09,-2.08,-0.66,1.74,-0.66,0.66,-0.77,-0.66,-0.66,-2.87,-0.66,-0.66,0.00,0.00,-1.49,-0.92,-0.48,0.00,1.61,0.99,0.00,-0.38,0.00
23.50,44.89,32.55,5,8,3.73,0.21,1.18,1.61,1.93,2.49,1.29,1.18,1.73,1.98,1.18,-0.00,-0.00,-1.48,-0.00,0.00,-0.06,-0.00,-1.78,-1.72,-0.67,-0.24,-0.00,-0.64,0.00,0.00,-0.00,-0.21,0.96,0.00,-0.00,0.00,0.00,6.00,38.88,26.37,6,9,4.58,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,0.00,0.00,-1.47,0.00,0.00,-0.00,0.00,-1.68,-1.42,-0.64,-0.59,0.00,-0.20,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
21.50,29.24,33.25,0,10,5.20,1.64,2.50,1.64,1.51,1.64,1.64,1.64,1.64,1.64,1.64,-0.83,-0.26,-0.52,-1.51,-0.26,-0.26,-0.26,0.05,-0.26,-0.26,-0.28,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.06,-0.00,0.00,0.00,-0.00,0.50,30.08,31.92,0,10,5.61,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,-1.58,-0.50,-0.50,-0.50,-0.50,-0.50,-0.50,0.50,-0.50,-0.50,-0.50,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,0.00,0.00,0.00,0.00
20.00,30.46,26.80,0,9,4.25,1.69,1.34,2.54,1.34,1.34,1.34,1.34,2.78,1.34,1.34,-0.69,-0.22,-0.22,-0.22,-0.22,-1.14,-0.22,-0.27,0.22,-0.22,-0.22,-0.00,-0.00,-0.00,-0.00,-0.05,-0.00,-0.00,0.00,-0.00,-0.00,-0.38,0.00,25.45,26.04,0,11,5.20,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,-1.30,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,0.41,-0.41,-0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23.50,34.95,28.44,0,8,3.67,2.63,3.14,1.53,0.83,0.95,2.06,1.16,1.16,1.80,1.16,-0.27,-0.09,-1.91,-1.38,-0.09,-0.09,0.09,-0.11,-0.72,-0.09,-0.09,0.00,0.63,-0.00,-0.00,0.00,-0.00,-0.79,0.47,-0.00,-0.00,0.00,2.50,31.62,23.37,0,8,5.27,1.67,1.67,1.67,0.80,1.67,1.67,1.67,1.67,1.67,1.67,-1.67,-0.26,-0.53,-0.53,-0.53,-0.53,0.53,-0.53,-0.53,-0.53,-0.53,0.00,0.53,0.00,0.00,0.00,0.00,-0.59,0.24,0.00,0.00,0.00
21.50,42.64,47.78,0,11,3.92,2.30,1.24,1.24,1.51,1.96,3.59,1.83,1.24,1.24,1.24,-0.44,-0.14,-1.82,-0.22,-0.14,-0.14,-1.10,0.12,-0.14,-0.14,-0.14,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,36.28,44.16,0,11,5.41,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,-1.70,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,0.54,-0.54,-0.54,-0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26.50,44.62,35.57,0,0,4.69,1.48,1.48,2.67,1.57,0.98,0.49,1.48,0.62,2.19,1.95,-1.30,-0.41,-0.41,-0.23,-0.41,0.49,-0.41,-1.75,-0.41,-0.41,-0.81,-0.30,-0.09,-0.65,-0.09,0.09,-0.93,-0.09,-0.09,0.55,-0.60,-0.01,4.00,47.35,37.90,0,0,5.11,1.62,1.62,1.90,1.62,1.48,1.11,1.62,0.80,1.62,1.62,-1.83,-0.58,-0.51,-0.46,-0.58,1.10,-0.58,-1.14,-0.58,-0.58,-0.58,-1.27,-0.40,-0.52,-0.40,0.40,-0.40,-0.40,-0.40,1.07,-0.40,-0.20
18.50,44.87,38.65,0,9,3.89,1.31,1.23,1.44,1.23,1.72,1.23,1.23,1.36,1.23,1.23,-0.49,-2.26,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.76,-0.78,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.11,0.00,0.00,0.00,34.30,31.57,0,11,4.48,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,-1.66,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.50,41.06,31.06,0,10,3.67,2.13,1.27,1.40,1.16,1.16,1.16,0.27,1.16,1.95,1.16,-1.01,-0.55,-0.32,-0.32,-0.32,0.32,-0.32,-0.32,-2.34,-0.32,-0.32,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.33,-0.00,0.00,0.00,0.00,27.44,28.95,0,11,4.41,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,-2.21,-0.70,-0.70,-0.70,-0.70,0.70,-0.70,-0.70,-0.70,-0.70,-0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.50,43.21,28.49,0,11,3.24,1.02,1.02,1.02,1.02,2.37,1.02,1.31,1.02,1.19,1.02,-0.66,-0.21,-0.21,-0.21,-0.21,-2.04,0.14,-0.21,-0.33,-0.64,-0.21,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,34.96,40.90,0,11,4.35,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,-2.08,-0.66,-0.66,-0.66,-0.66,-0.66,0.66,-0.66,-0.66,-0.66,-0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
